activ	provin	anio
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2015
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2016
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	GUAYAS	2017
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2015
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2016
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	IMBABURA	2017
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2016
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2017
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2015
H	LOJA	2016
